time (ms),Viavi.UE.Rsrp,Viavi.UE.Rsrq,Viavi.UE.RsSinr,Viavi.Cell.beam
1739758279000,-65,20,7,3
1739758279000,-70,20,5,4
1739758279000,-76,20,6,2
1739758279000,-74,20,7,3
1739758279000,-88,20,-2,3
1739758279000,-105,5,-19,2
1739758279000,-77,20,0,3
1739758279000,-85,16,-8,1
1739758279000,-84,19,-3,4
1739758279000,-102,5,-19,1
1739758279000,-79,6,-18,1
1739758279000,-80,6,-18,2
1739758279000,-79,20,2,3
1739758279000,-79,20,2,4
1739758279000,-109,-1,-24,3
1739758279000,-123,-14,-24,2
1739758279000,-94,7,-17,1
1739758279000,-97,2,-22,2
1739758279000,-80,20,-2,4
1739758279000,-86,15,-8,2
1739758279000,-87,20,-2,4
1739758279000,-105,5,-19,1
1739758279000,-112,-1,-24,4
1739758279000,-130,-19,-24,1
1739758279000,-82,19,-4,4
1739758279000,-96,6,-18,1
1739758279000,-103,8,-16,1
1739758279000,-104,7,-17,2
1739758279000,-68,20,-2,3
1739758279000,-81,9,-15,1
1739758279000,-109,1,-23,2
1739758279000,-111,-1,-24,1
1739758279000,-81,20,1,1
1739758279000,-107,4,-20,1
1739758279000,-107,4,-20,2
1739758279000,-81,20,-2,2
1739758279000,-83,18,-5,1
1739758279000,-93,17,-7,2
1739758279000,-99,12,-12,1
1739758279000,-88,20,-2,1
1739758279000,-89,20,-3,2
1739758279000,-77,20,6,2
1739758279000,-76,20,8,3
1739758279000,-74,20,-3,1
1739758279000,-77,19,-4,2
1739758279000,-65,20,9,2
1739758279000,-67,20,8,3
1739758279000,-87,20,-1,4
1739758279000,-102,8,-16,2
1739758279000,-79,20,2,1
1739758279000,-80,20,3,2
1739758279000,-102,9,-15,1
1739758279000,-102,9,-15,2
1739758279000,-42,20,6,1
1739758279000,-42,20,7,2
1739758279000,-56,20,12,2
1739758279000,-57,20,12,1
1739758279000,-76,20,6,3
1739758279000,-82,20,4,2
1739758279000,-81,20,4,3
1739758279000,-57,20,12,2
1739758279000,-60,20,10,1
1739758279000,-82,10,-14,1
1739758279000,-83,9,-15,2
1739758279000,-93,6,-18,3
1739758279000,-104,-4,-24,2
1739758279000,-75,20,6,3
1739758279000,-79,20,3,2
1739758279000,-97,2,-22,4
1739758279000,-108,-9,-24,2
1739758279000,-88,19,-5,1
1739758279000,-90,18,-6,2
1739758279000,-73,20,7,2
1739758279000,-78,20,4,1
1739758279000,-92,18,-5,4
1739758279000,-99,12,-12,2
1739758279000,-78,20,2,1
1739758279000,-79,20,3,2
1739758279000,-102,5,-19,2
1739758279000,-103,5,-19,1
1739758279000,-88,20,-2,4
1739758279000,-106,5,-19,1
1739758279000,-83,9,-15,2
1739758279000,-85,8,-16,1
1739758279000,-104,-2,-24,1
1739758279000,-104,-2,-24,2
1739758279000,-75,20,4,2
1739758279000,-75,20,5,3
1739758279000,-92,18,-5,3
1739758279000,-108,3,-21,1
1739758279000,-93,17,-6,2
1739758279000,-95,16,-8,1
1739758279000,-73,20,3,2
1739758279000,-71,20,5,3
1739758279000,-105,6,-18,1
1739758279000,-106,5,-19,2
1739758279000,-108,3,-21,4
1739758279000,-125,-14,-24,1
1739758279000,-103,7,-17,2
1739758279000,-110,1,-24,1
1739758279000,-102,8,-17,2
1739758279000,-107,2,-22,1
1739758279000,-68,20,-1,3
1739758279000,-71,19,-4,1
1739758279000,-72,20,6,4
1739758279000,-74,20,5,3
1739758279000,-99,12,-12,4
1739758279000,-114,-3,-24,1
1739758279000,-99,8,-17,2
1739758279000,-103,5,-19,1
1739758279000,-89,20,-3,2
1739758279000,-90,19,-4,1
1739758279000,-77,20,7,2
1739758279000,-78,20,6,3
1739758279000,-105,3,-21,4
1739758279000,-116,-8,-24,1
1739758279000,-97,8,-16,3
1739758279000,-103,2,-22,1
1739758279000,-81,20,2,2
1739758279000,-81,20,3,3
1739758279000,-95,15,-8,4
1739758279000,-111,0,-24,1
1739758279000,-82,20,1,2
1739758279000,-81,20,3,3
1739758279000,-100,11,-13,2
1739758279000,-101,10,-14,1
1739758279000,-74,20,8,3
1739758279000,-76,20,8,4
1739758279000,-79,20,5,2
1739758279000,-84,20,2,1
1739758279000,-98,12,-12,4
1739758279000,-113,-3,-24,1
1739758279000,-88,19,-4,2
1739758279000,-89,19,-4,1
1739758279000,-69,20,3,2
1739758279000,-67,20,6,3
1739758279000,-79,20,4,4
1739758279000,-80,20,3,3
1739758279000,-40,20,5,2
1739758279000,-43,20,5,1
1739758279000,-84,20,0,2
1739758279000,-87,20,-2,1
1739758279000,-73,20,6,3
1739758279000,-74,20,5,4
1739758279000,-67,18,-6,4
1739758279000,-81,4,-20,1
1739758279000,-85,20,-1,2
1739758279000,-86,20,-1,1
1739758279000,-101,10,-14,1
1739758279000,-102,9,-15,2
1739758279000,-88,6,-18,1
1739758279000,-90,3,-21,2
1739758279000,-74,20,8,3
1739758279000,-75,20,8,4
1739758279000,-62,20,9,1
1739758279000,-62,20,10,2
1739758279000,-99,4,-21,4
1739758279000,-111,-8,-24,2
1739758279000,-78,20,6,2
1739758279000,-82,20,4,3
1739758279000,-97,1,-24,3
1739758279000,-100,-2,-24,1
1739758279000,-87,20,0,1
1739758279000,-89,20,-2,2
1739758279000,-106,1,-24,3
1739758279000,-117,-10,-24,2
1739758279000,-64,20,9,2
1739758279000,-68,20,8,1
1739758279000,-82,20,-3,3
1739758279000,-97,7,-18,1
1739758279000,-91,15,-9,3
1739758279000,-102,7,-18,2
1739758279000,-99,12,-12,3
1739758279000,-113,-2,-24,1
1739758279000,-89,20,-3,2
1739758279000,-90,19,-4,1
1739758279000,-63,20,5,2
1739758279000,-64,20,4,1
1739758279000,-86,10,-14,2
1739758279000,-89,9,-15,1
1739758279000,-87,14,-10,1
1739758279000,-87,12,-12,2
1739758279000,-103,5,-19,2
1739758279000,-107,2,-22,1
1739758279000,-79,20,5,2
1739758279000,-81,20,4,3
1739758279000,-73,20,8,3
1739758279000,-74,20,8,4
1739758279000,-79,20,6,2
1739758279000,-48,20,7,4
1739758279000,-50,20,7,3
1739758279000,-85,20,0,2
1739758279000,-88,20,-3,1
1739758279000,-85,20,0,3
1739758279000,-93,16,-8,2
1739758279000,-76,20,5,4
1739758279000,-79,20,4,3
1739758279000,-94,11,-13,2
1739758279000,-95,10,-14,1
1739758279000,-104,6,-18,2
1739758279000,-105,5,-19,1
1739758279000,-94,8,-16,1
1739758279000,-98,5,-19,2
1739758279000,-85,20,1,1
1739758279000,-85,20,1,2
1739758279000,-88,20,-1,4
1739758279000,-99,12,-12,2
1739758279000,-76,20,1,2
1739758279000,-73,20,-1,1
1739758279000,-75,20,0,2
1739758279000,-83,20,1,2
1739758279000,-79,20,2,2
1739758279000,-77,20,4,4
1739758279000,-89,14,-10,1
1739758279000,-91,13,-11,2
1739758279000,-81,20,3,2
1739758279000,-82,20,3,1
1739758279000,-74,20,5,2
1739758279000,-77,20,4,3
1739758279000,-89,2,-22,2
1739758279000,-93,0,-24,1
1739758279000,-67,20,10,3
1739758279000,-69,20,9,4
1739758279000,-53,20,2,2
1739758279000,-82,20,2,3
1739758279000,-92,18,-5,1
1739758279000,-93,17,-6,2
1739758279000,-73,20,1,3
1739758279000,-98,6,-18,1
1739758279000,-98,6,-19,2
1739758279000,-92,16,-7,1
1739758279000,-94,15,-9,2
1739758279000,-109,-1,-24,2
1739758279000,-112,-4,-24,1
1739758279000,-71,20,10,2
1739758279000,-73,20,8,1
1739758279000,-79,20,-1,1
1739758279000,-82,20,-2,2
1739758279000,-87,20,-1,4
1739758279000,-101,9,-15,1
1739758279000,-84,20,-2,4
1739758279000,-99,8,-17,1
1739758279000,-82,5,-20,2
1739758279000,-85,1,-24,1
1739758279000,-57,20,10,2
1739758279000,-61,20,9,1
1739758279000,-98,9,-16,2
1739758279000,-101,7,-18,1
1739758279000,-69,20,5,3
1739758279000,-73,20,1,1
1739758279000,-96,4,-21,1
1739758279000,-97,4,-21,2
1739758279000,-78,9,-15,1
1739758279000,-79,8,-17,2
1739758279000,-68,20,10,3
1739758279000,-68,20,10,4
1739758279000,-100,11,-13,1
1739758279000,-100,11,-13,2
1739758279000,-74,20,8,3
1739758279000,-79,20,5,2
1739758279000,-90,6,-18,2
1739758279000,-91,4,-21,1
1739758279000,-68,20,8,2
1739758279000,-69,20,8,1
1739758279000,-79,20,1,3
1739758279000,-85,20,0,1
1739758279000,-86,20,-1,2
1739758279000,-80,20,2,2
1739758279000,-79,20,4,3
1739758279000,-83,20,2,3
1739758279000,-83,20,2,4
1739758279000,-45,20,7,4
1739758279000,-48,20,7,3
1739758279000,-73,20,4,2
1739758279000,-73,20,4,3
1739758279000,-43,20,7,4
1739758279000,-45,20,6,3
1739758279000,-106,1,-24,3
1739758279000,-122,-16,-24,2
1739758279000,-105,4,-20,2
1739758279000,-107,2,-22,1
1739758279000,-41,20,2,2
1739758279000,-46,20,2,1
1739758279000,-91,2,-22,2
1739758279000,-94,-1,-24,1
1739758279000,-108,2,-22,2
1739758279000,-109,1,-24,1
1739758279000,-69,20,7,2
1739758279000,-72,20,4,1
1739758279000,-79,10,-15,1
1739758279000,-81,8,-16,2
1739758280000,-79,20,4,1
1739758280000,-79,20,5,2
1739758280000,-70,20,10,2
1739758280000,-75,20,7,1
1739758280000,-103,8,-16,3
1739758280000,-116,-5,-24,1
1739758280000,-96,14,-10,2
1739758280000,-98,12,-12,1
1739758280000,-82,20,1,3
1739758280000,-83,20,2,2
1739758280000,-83,20,2,3
1739758280000,-76,20,2,4
1739758280000,-77,20,2,3
1739758280000,-100,11,-13,4
1739758280000,-117,-6,-24,1
1739758280000,-82,18,-6,2
1739758280000,-83,18,-5,1
1739758280000,-71,20,8,2
1739758280000,-73,20,6,1
1739758280000,-97,14,-10,3
1739758280000,-110,1,-24,1
1739758280000,-74,20,8,1
1739758280000,-77,20,7,2
1739758280000,-73,20,4,3
1739758280000,-73,20,4,4
1739758280000,-96,12,-12,2
1739758280000,-97,11,-13,1
1739758280000,-85,20,1,2
1739758280000,-84,20,2,3
1739758280000,-85,20,-1,2
1739758280000,-88,20,-3,1
1739758280000,-80,20,5,3
1739758280000,-84,20,1,2
1739758280000,-67,20,6,3
1739758280000,-73,20,4,4
1739758280000,-84,20,2,2
1739758280000,-85,20,1,1
1739758280000,-96,9,-15,1
1739758280000,-96,8,-16,2
1739758280000,-71,20,0,2
1739758280000,-80,15,-9,1
1739758280000,-100,5,-20,2
1739758280000,-102,4,-21,1
1739758280000,-75,20,-1,1
1739758280000,-77,17,-6,2
1739758280000,-51,20,7,3
1739758280000,-51,20,7,4
1739758280000,-75,20,6,2
1739758280000,-78,20,3,1
1739758280000,-71,20,7,2
1739758280000,-74,20,5,1
1739758280000,-100,3,-21,4
1739758280000,-113,-10,-24,2
1739758280000,-107,1,-24,1
1739758280000,-108,1,-24,2
1739758280000,-102,9,-16,1
1739758280000,-104,6,-19,2
1739758280000,-101,2,-23,3
1739758280000,-115,-10,-24,2
1739758280000,-98,6,-18,2
1739758280000,-100,6,-18,1
1739758280000,-107,1,-24,4
1739758280000,-116,-8,-24,2
1739758280000,-87,8,-17,1
1739758280000,-88,8,-17,2
1739758280000,-73,20,9,2
1739758280000,-75,20,9,1
1739758280000,-81,20,-1,4
1739758280000,-91,13,-11,2
1739758280000,-71,20,10,3
1739758280000,-73,20,9,4
1739758280000,-84,17,-6,1
1739758280000,-85,17,-7,2
1739758280000,-89,20,-2,2
1739758280000,-94,17,-7,1
1739758280000,-37,20,7,3
1739758280000,-40,20,5,2
1739758280000,-104,7,-17,4
1739758280000,-117,-6,-24,1
1739758280000,-77,20,6,3
1739758280000,-80,20,4,4
1739758280000,-90,18,-5,4
1739758280000,-100,9,-15,2
1739758280000,-57,20,11,2
1739758280000,-58,20,11,1
1739758280000,-64,20,3,2
1739758280000,-65,20,2,4
1739758280000,-80,18,-6,4
1739758280000,-94,5,-20,1
1739758280000,-40,20,2,1
1739758280000,-40,20,2,2
1739758280000,-61,20,5,3
1739758280000,-65,20,3,2
1739758280000,-72,20,6,3
1739758280000,-78,20,3,2
1739758280000,-73,20,1,2
1739758280000,-74,20,1,3
1739758280000,-80,14,-10,3
1739758280000,-93,1,-24,1
1739758280000,-68,20,-2,4
1739758280000,-86,7,-17,1
1739758280000,-100,11,-14,1
1739758280000,-102,9,-15,2
1739758280000,-65,20,7,3
1739758280000,-70,20,5,4
1739758280000,-76,20,7,2
1739758280000,-74,20,8,3
1739758280000,-88,20,-2,3
1739758280000,-105,5,-19,2
1739758280000,-77,20,0,3
1739758280000,-85,16,-8,1
1739758280000,-84,19,-3,4
1739758280000,-102,5,-19,1
1739758280000,-79,6,-18,1
1739758280000,-80,6,-18,2
1739758280000,-79,20,2,3
1739758280000,-79,20,2,4
1739758280000,-109,0,-24,3
1739758280000,-123,-14,-24,2
1739758280000,-94,7,-17,1
1739758280000,-97,3,-21,2
1739758280000,-80,20,-2,4
1739758280000,-86,16,-8,2
1739758280000,-87,20,-2,4
1739758280000,-105,5,-19,1
1739758280000,-112,-1,-24,4
1739758280000,-130,-19,-24,1
1739758280000,-82,19,-4,4
1739758280000,-96,6,-19,1
1739758280000,-103,8,-16,1
1739758280000,-104,7,-17,2
1739758280000,-68,20,-2,3
1739758280000,-81,9,-15,1
1739758280000,-109,1,-23,2
1739758280000,-111,-1,-24,1
1739758280000,-81,20,1,1
1739758280000,-107,4,-20,1
1739758280000,-107,4,-20,2
1739758280000,-81,20,-1,2
1739758280000,-83,18,-5,1
1739758280000,-93,17,-6,2
1739758280000,-99,12,-12,1
1739758280000,-88,20,-2,1
1739758280000,-89,20,-3,2
1739758280000,-77,20,6,2
1739758280000,-76,20,8,3
1739758280000,-74,20,-3,1
1739758280000,-77,20,-3,2
1739758280000,-65,20,9,2
1739758280000,-67,20,8,3
1739758280000,-87,20,-1,4
1739758280000,-102,8,-16,2
1739758280000,-79,20,2,1
1739758280000,-80,20,3,2
1739758280000,-102,9,-15,1
1739758280000,-102,9,-15,2
1739758280000,-42,20,6,1
1739758280000,-42,20,7,2
1739758280000,-56,20,12,2
1739758280000,-57,20,11,1
1739758280000,-76,20,6,3
1739758280000,-82,20,4,2
1739758280000,-81,20,4,3
1739758280000,-57,20,11,2
1739758280000,-60,20,10,1
1739758280000,-82,9,-15,1
1739758280000,-83,8,-16,2
1739758280000,-93,7,-17,3
1739758280000,-104,-4,-24,2
1739758280000,-75,20,6,3
1739758280000,-79,20,3,2
1739758280000,-97,3,-22,4
1739758280000,-108,-8,-24,2
1739758280000,-88,19,-4,1
1739758280000,-90,18,-6,2
1739758280000,-73,20,7,2
1739758280000,-78,20,4,1
1739758280000,-92,18,-5,4
1739758280000,-99,12,-12,2
1739758280000,-78,20,3,1
1739758280000,-79,20,3,2
1739758280000,-102,6,-19,2
1739758280000,-103,5,-19,1
1739758280000,-88,20,-2,4
1739758280000,-106,5,-19,1
1739758280000,-83,8,-16,2
1739758280000,-85,8,-17,1
1739758280000,-104,-2,-24,1
1739758280000,-104,-1,-24,2
1739758280000,-75,20,4,2
1739758280000,-75,20,6,3
1739758280000,-92,18,-5,3
1739758280000,-108,3,-21,1
1739758280000,-93,17,-6,2
1739758280000,-95,16,-8,1
1739758280000,-73,20,3,2
1739758280000,-71,20,6,3
1739758280000,-105,6,-18,1
1739758280000,-106,5,-19,2
1739758280000,-108,3,-21,4
1739758280000,-125,-14,-24,1
1739758280000,-103,7,-17,2
1739758280000,-110,1,-24,1
1739758280000,-102,8,-16,2
1739758280000,-107,2,-22,1
1739758280000,-68,20,0,3
1739758280000,-71,19,-3,1
1739758280000,-72,20,6,4
1739758280000,-74,20,5,3
1739758280000,-99,12,-12,4
1739758280000,-114,-3,-24,1
1739758280000,-99,8,-17,2
1739758280000,-103,5,-19,1
1739758280000,-89,20,-3,2
1739758280000,-90,19,-4,1
1739758280000,-77,20,7,2
1739758280000,-78,20,7,3
1739758280000,-105,4,-21,4
1739758280000,-116,-7,-24,1
1739758280000,-97,8,-16,3
1739758280000,-103,3,-22,1
1739758280000,-81,20,2,2
1739758280000,-81,20,3,3
1739758280000,-95,15,-8,4
1739758280000,-111,0,-24,1
1739758280000,-82,20,2,2
1739758280000,-81,20,4,3
1739758280000,-100,11,-13,2
1739758280000,-101,10,-14,1
1739758280000,-74,20,8,3
1739758280000,-76,20,8,4
1739758280000,-79,20,5,2
1739758280000,-84,20,2,1
1739758280000,-98,12,-12,4
1739758280000,-113,-3,-24,1
1739758280000,-88,19,-4,2
1739758280000,-89,19,-4,1
1739758280000,-69,20,3,2
1739758280000,-67,20,6,3
1739758280000,-79,20,4,4
1739758280000,-80,20,3,3
1739758280000,-40,20,5,2
1739758280000,-43,20,5,1
1739758280000,-84,20,0,2
1739758280000,-87,20,-2,1
1739758280000,-73,20,7,3
1739758280000,-74,20,6,4
1739758280000,-67,17,-6,4
1739758280000,-81,3,-21,1
1739758280000,-85,20,-1,2
1739758280000,-86,20,-1,1
1739758280000,-101,10,-14,1
1739758280000,-102,9,-15,2
1739758280000,-88,7,-17,1
1739758280000,-90,4,-21,2
1739758280000,-74,20,8,3
1739758280000,-75,20,8,4
1739758280000,-62,20,9,1
1739758280000,-62,20,10,2
1739758280000,-99,4,-20,4
1739758280000,-111,-8,-24,2
1739758280000,-78,20,6,2
1739758280000,-82,20,4,3
1739758280000,-97,1,-23,3
1739758280000,-100,-2,-24,1
1739758280000,-87,20,0,1
1739758280000,-89,20,-2,2
1739758280000,-106,1,-24,3
1739758280000,-117,-10,-24,2
1739758280000,-64,20,10,2
1739758280000,-68,20,9,1
1739758280000,-82,20,-3,3
1739758280000,-97,7,-18,1
1739758280000,-91,16,-8,3
1739758280000,-102,7,-17,2
1739758280000,-99,12,-12,3
1739758280000,-113,-2,-24,1
1739758280000,-89,20,-3,2
1739758280000,-90,19,-4,1
1739758280000,-63,20,5,2
1739758280000,-64,20,5,1
1739758280000,-86,9,-15,2
1739758280000,-89,8,-16,1
1739758280000,-87,14,-10,1
1739758280000,-87,13,-11,2
1739758280000,-103,6,-19,2
1739758280000,-107,2,-22,1
1739758280000,-79,20,6,2
1739758280000,-81,20,4,3
1739758280000,-73,20,8,3
1739758280000,-74,20,8,4
1739758280000,-79,20,7,2
1739758280000,-48,20,7,4
1739758280000,-50,20,6,3
1739758280000,-85,20,0,2
1739758280000,-88,20,-2,1
1739758280000,-85,20,0,3
1739758280000,-93,16,-8,2
1739758280000,-76,20,5,4
1739758280000,-79,20,5,3
1739758280000,-94,12,-13,2
1739758280000,-95,11,-14,1
1739758280000,-104,7,-18,2
1739758280000,-105,5,-19,1
1739758280000,-94,9,-15,1
1739758280000,-98,6,-18,2
1739758280000,-85,20,1,1
1739758280000,-85,20,2,2
1739758280000,-88,20,-1,4
1739758280000,-99,12,-12,2
1739758280000,-76,20,1,2
1739758280000,-73,20,-1,1
1739758280000,-75,20,0,2
1739758280000,-83,20,1,2
1739758280000,-79,20,2,2
1739758280000,-77,20,4,4
1739758280000,-89,14,-10,1
1739758280000,-91,13,-11,2
1739758280000,-81,20,3,2
1739758280000,-82,20,3,1
1739758280000,-74,20,5,2
1739758280000,-77,20,4,3
1739758280000,-89,3,-21,2
1739758280000,-93,0,-24,1
1739758280000,-67,20,10,3
1739758280000,-69,20,9,4
1739758280000,-53,20,2,2
1739758280000,-82,20,3,3
1739758280000,-92,18,-5,1
1739758280000,-93,17,-6,2
1739758280000,-73,20,1,3
1739758280000,-98,6,-18,1
1739758280000,-98,5,-19,2
1739758280000,-92,16,-7,1
1739758280000,-94,15,-9,2
1739758280000,-109,-1,-24,2
1739758280000,-112,-4,-24,1
1739758280000,-71,20,11,2
1739758280000,-73,20,8,1
1739758280000,-79,20,0,1
1739758280000,-82,20,-2,2
1739758280000,-87,20,-1,4
1739758280000,-101,9,-15,1
1739758280000,-84,20,-2,4
1739758280000,-99,8,-17,1
1739758280000,-82,5,-19,2
1739758280000,-85,1,-24,1
1739758280000,-57,20,10,2
1739758280000,-61,20,8,1
1739758280000,-98,9,-16,2
1739758280000,-101,7,-18,1
1739758280000,-69,20,6,3
1739758280000,-73,20,2,1
1739758280000,-96,4,-21,1
1739758280000,-97,4,-20,2
1739758280000,-78,8,-16,1
1739758280000,-79,7,-17,2
1739758280000,-68,20,11,3
1739758280000,-68,20,11,4
1739758280000,-100,11,-13,1
1739758280000,-100,11,-13,2
1739758280000,-74,20,9,3
1739758280000,-79,20,6,2
1739758280000,-90,6,-18,2
1739758280000,-91,4,-21,1
1739758280000,-68,20,8,2
1739758280000,-69,20,8,1
1739758280000,-79,20,1,3
1739758280000,-85,20,0,1
1739758280000,-86,20,-1,2
1739758280000,-80,20,3,2
1739758280000,-79,20,5,3
1739758280000,-83,20,2,3
1739758280000,-83,20,2,4
1739758280000,-45,20,8,4
1739758280000,-48,20,7,3
1739758280000,-73,20,4,2
1739758280000,-73,20,4,3
1739758280000,-43,20,7,4
1739758280000,-45,20,7,3
1739758280000,-106,2,-23,3
1739758280000,-122,-15,-24,2
1739758280000,-105,4,-20,2
1739758280000,-107,2,-22,1
1739758280000,-41,20,3,2
1739758280000,-46,20,3,1
1739758280000,-91,3,-21,2
1739758280000,-94,0,-24,1
1739758280000,-108,2,-22,2
1739758280000,-109,1,-24,1
1739758280000,-72,20,6,3
1739758280000,-75,20,4,2
1739758280000,-91,7,-17,1
1739758280000,-93,8,-16,2
1739758281000,-79,20,4,1
1739758281000,-79,20,5,2
1739758281000,-70,20,10,2
1739758281000,-75,20,6,1
1739758281000,-92,18,-5,3
1739758281000,-94,17,-7,4
1739758281000,-79,20,7,2
1739758281000,-83,20,3,1
1739758281000,-78,20,5,1
1739758281000,-79,20,4,2
1739758281000,-83,20,2,2
1739758281000,-83,20,2,3
1739758281000,-72,20,6,2
1739758281000,-73,20,6,1
1739758281000,-87,20,0,3
1739758281000,-87,20,0,4
1739758281000,-72,20,5,2
1739758281000,-73,20,5,3
1739758281000,-71,20,8,2
1739758281000,-73,20,6,1
1739758281000,-92,18,-5,3
1739758281000,-96,15,-9,2
1739758281000,-74,20,8,1
1739758281000,-77,20,7,2
1739758281000,-72,20,5,2
1739758281000,-73,20,4,3
1739758281000,-87,20,-3,2
1739758281000,-87,19,-3,3
1739758281000,-85,20,1,2
1739758281000,-84,20,2,3
1739758281000,-79,20,5,4
1739758281000,-82,20,3,3
1739758281000,-80,20,5,3
1739758281000,-84,20,1,2
1739758281000,-74,20,3,2
1739758281000,-84,20,2,2
1739758281000,-85,20,1,1
1739758281000,-74,20,6,2
1739758281000,-77,20,4,3
1739758281000,-71,20,-1,2
1739758281000,-80,15,-9,1
1739758281000,-74,20,6,2
1739758281000,-76,20,6,1
1739758281000,-66,20,5,2
1739758281000,-45,20,13,2
1739758281000,-46,20,13,1
1739758281000,-75,20,6,2
1739758281000,-78,20,3,1
1739758281000,-71,20,8,2
1739758281000,-74,20,5,1
1739758281000,-74,20,5,2
1739758281000,-75,20,5,3
1739758281000,-80,20,4,3
1739758281000,-83,20,1,2
1739758281000,-84,20,1,2
1739758281000,-72,20,6,3
1739758281000,-77,20,4,2
1739758281000,-77,20,3,2
1739758281000,-77,20,3,4
1739758281000,-80,20,4,3
1739758281000,-81,20,3,2
1739758281000,-60,20,11,1
1739758281000,-61,20,11,2
1739758281000,-73,20,9,2
1739758281000,-75,20,9,1
1739758281000,-79,20,0,3
1739758281000,-71,20,10,3
1739758281000,-73,20,9,4
1739758281000,-73,20,5,3
1739758281000,-77,20,1,1
1739758281000,-89,20,-2,2
1739758281000,-94,17,-7,1
1739758281000,-37,20,7,3
1739758281000,-40,20,5,2
1739758281000,-92,18,-5,3
1739758281000,-94,17,-7,4
1739758281000,-77,20,6,3
1739758281000,-80,20,4,4
1739758281000,-81,20,4,2
1739758281000,-82,20,3,1
1739758281000,-57,20,12,2
1739758281000,-58,20,12,1
1739758281000,-64,20,4,2
1739758281000,-65,20,3,4
1739758281000,-62,20,13,2
1739758281000,-63,20,12,1
1739758281000,-40,20,2,1
1739758281000,-40,20,2,2
1739758281000,-61,20,5,3
1739758281000,-65,20,3,2
1739758281000,-72,20,6,3
1739758281000,-78,20,3,2
1739758281000,-73,20,1,2
1739758281000,-58,20,13,1
1739758281000,-59,20,14,2
1739758281000,-55,20,12,2
1739758281000,-59,20,11,3
1739758281000,-82,20,4,3
1739758281000,-86,20,1,4
1739758281000,-65,20,11,2
1739758281000,-67,20,9,4
1739758281000,-76,20,7,2
1739758281000,-74,20,8,3
1739758281000,-86,20,0,1
1739758281000,-86,20,0,2
1739758281000,-77,20,0,3
1739758281000,-78,20,2,2
1739758281000,-77,20,4,4
1739758281000,-79,20,4,3
1739758281000,-52,20,10,2
1739758281000,-53,20,8,1
1739758281000,-76,20,5,2
1739758281000,-77,20,4,1
1739758281000,-81,20,4,3
1739758281000,-84,20,1,2
1739758281000,-71,20,6,3
1739758281000,-71,20,5,4
1739758281000,-80,20,-2,2
1739758281000,-80,20,-1,3
1739758281000,-83,20,2,2
1739758281000,-85,20,1,1
1739758281000,-98,13,-11,4
1739758281000,-102,9,-15,3
1739758281000,-66,20,12,2
1739758281000,-67,20,11,1
1739758281000,-103,8,-16,1
1739758281000,-104,7,-17,2
1739758281000,-54,20,12,1
1739758281000,-55,20,13,2
1739758281000,-88,20,-2,3
1739758281000,-90,19,-4,4
1739758281000,-81,20,1,1
1739758281000,-89,20,-2,3
1739758281000,-90,20,-3,2
1739758281000,-81,20,-1,2
1739758281000,-83,18,-5,1
1739758281000,-75,20,12,2
1739758281000,-81,20,6,3
1739758281000,-88,20,-2,1
1739758281000,-89,20,-3,2
1739758281000,-77,20,6,2
1739758281000,-76,20,8,3
1739758281000,-68,20,3,3
1739758281000,-72,20,2,4
1739758281000,-65,20,9,2
1739758281000,-67,20,8,3
1739758281000,-89,20,-3,2
1739758281000,-79,20,2,1
1739758281000,-80,20,3,2
1739758281000,-84,20,3,3
1739758281000,-86,20,1,2
1739758281000,-42,20,6,1
1739758281000,-42,20,7,2
1739758281000,-56,20,13,2
1739758281000,-57,20,12,1
1739758281000,-76,20,6,3
1739758281000,-82,20,4,2
1739758281000,-81,20,4,3
1739758281000,-57,20,12,2
1739758281000,-60,20,10,1
1739758281000,-55,20,13,2
1739758281000,-57,20,11,1
1739758281000,-70,20,6,3
